	group	group_len	purity
228	['BU:..', 'BU:.p.', 'NI:..', 'NI:.d.', 'šulmu[completeness]N:šulmu:DI-mu', 'šulmu[completeness]N:šulmu:šul-mu']	6	0.21621621621621623
229	['BU:..', 'BU:.p.', 'RU:..', 'RU:.d.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	6	0.19741480611045828
230	['BU:..', 'BU:.p.', 'RU:..', 'RU:.d.', 'ŠA:..', 'ŠA:.dm.']	6	0.19858989424206816
231	['BU:..', 'BU:.p.', 'RU:..', 'RU:.d.', 'ia', 'ia₂']	6	0.1891891891891892
232	['BU:..', 'BU:.p.', 'RU:..', 'RU:.d.', 'li', 'li₂']	6	0.2044653349001175
233	['BU:..', 'BU:.p.', 'RU:..', 'RU:.d.', 'ša', 'ša₂']	6	0.19623971797884843
234	['BU:..', 'BU:.p.', 'RU:..', 'RU:.d.', 'šu', 'šu₂']	6	0.18683901292596944
235	['BU:..', 'BU:.p.', 'RU:..', 'RU:.d.', 'u', 'u₂']	6	0.2009400705052879
236	['BU:..', 'BU:.p.', 'RU:..', 'RU:.d.', 'bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN']	6	0.209165687426557
237	['BU:..', 'BU:.p.', 'RU:..', 'RU:.d.', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia']	6	0.199764982373678
238	['BU:..', 'BU:.p.', 'RU:..', 'RU:.d.', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	6	0.1809635722679201
239	['BU:..', 'BU:.p.', 'RU:..', 'RU:.d.', 'lū[may]MOD:lū:lu', 'lū[may]MOD:lū:lu-u']	6	0.2044653349001175
240	['BU:..', 'BU:.p.', 'RU:..', 'RU:.d.', 'šulmu[completeness]N:šulmu:DI-mu', 'šulmu[completeness]N:šulmu:šul-mu']	6	0.21269095182138661
241	['BU:..', 'BU:.p.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'ŠA:..', 'ŠA:.dm.']	6	0.18801410105757932
242	['BU:..', 'BU:.p.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'ia', 'ia₂']	6	0.19741480611045828
243	['BU:..', 'BU:.p.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'li', 'li₂']	6	0.1927144535840188
244	['BU:..', 'BU:.p.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'ša', 'ša₂']	6	0.1891891891891892
245	['BU:..', 'BU:.p.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'šu', 'šu₂']	6	0.1809635722679201
246	['BU:..', 'BU:.p.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'u', 'u₂']	6	0.18566392479435959
247	['BU:..', 'BU:.p.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN']	6	0.19858989424206816
248	['BU:..', 'BU:.p.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia']	6	0.199764982373678
249	['BU:..', 'BU:.p.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	6	0.1891891891891892
250	['BU:..', 'BU:.p.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'lū[may]MOD:lū:lu', 'lū[may]MOD:lū:lu-u']	6	0.20329024676850763
251	['BU:..', 'BU:.p.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'šulmu[completeness]N:šulmu:DI-mu', 'šulmu[completeness]N:šulmu:šul-mu']	6	0.21269095182138661
252	['BU:..', 'BU:.p.', 'ŠA:..', 'ŠA:.dm.', 'ia', 'ia₂']	6	0.19506462984723855
253	['BU:..', 'BU:.p.', 'ŠA:..', 'ŠA:.dm.', 'li', 'li₂']	6	0.2009400705052879
254	['BU:..', 'BU:.p.', 'ŠA:..', 'ŠA:.dm.', 'ša', 'ša₂']	6	0.18566392479435959
255	['BU:..', 'BU:.p.', 'ŠA:..', 'ŠA:.dm.', 'šu', 'šu₂']	6	0.18213866039952997
256	['BU:..', 'BU:.p.', 'ŠA:..', 'ŠA:.dm.', 'u', 'u₂']	6	0.19623971797884843
257	['BU:..', 'BU:.p.', 'ŠA:..', 'ŠA:.dm.', 'bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN']	6	0.2009400705052879
258	['BU:..', 'BU:.p.', 'ŠA:..', 'ŠA:.dm.', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia']	6	0.20681551116333724
259	['BU:..', 'BU:.p.', 'ŠA:..', 'ŠA:.dm.', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	6	0.19036427732079905
260	['BU:..', 'BU:.p.', 'ŠA:..', 'ŠA:.dm.', 'lū[may]MOD:lū:lu', 'lū[may]MOD:lū:lu-u']	6	0.2009400705052879
261	['BU:..', 'BU:.p.', 'ŠA:..', 'ŠA:.dm.', 'šulmu[completeness]N:šulmu:DI-mu', 'šulmu[completeness]N:šulmu:šul-mu']	6	0.2044653349001175
262	['BU:..', 'BU:.p.', 'ia', 'ia₂', 'li', 'li₂']	6	0.2009400705052879
263	['BU:..', 'BU:.p.', 'ia', 'ia₂', 'ša', 'ša₂']	6	0.20329024676850763
264	['BU:..', 'BU:.p.', 'ia', 'ia₂', 'šu', 'šu₂']	6	0.18566392479435959
265	['BU:..', 'BU:.p.', 'ia', 'ia₂', 'u', 'u₂']	6	0.20329024676850763
266	['BU:..', 'BU:.p.', 'ia', 'ia₂', 'bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN']	6	0.21034077555816685
267	['BU:..', 'BU:.p.', 'ia', 'ia₂', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia']	6	0.21856639247943596
268	['BU:..', 'BU:.p.', 'ia', 'ia₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	6	0.19741480611045828
269	['BU:..', 'BU:.p.', 'ia', 'ia₂', 'lū[may]MOD:lū:lu', 'lū[may]MOD:lū:lu-u']	6	0.21504112808460635
270	['BU:..', 'BU:.p.', 'ia', 'ia₂', 'šulmu[completeness]N:šulmu:DI-mu', 'šulmu[completeness]N:šulmu:šul-mu']	6	0.23149236192714454
271	['BU:..', 'BU:.p.', 'li', 'li₂', 'ša', 'ša₂']	6	0.20799059929494712
272	['BU:..', 'BU:.p.', 'li', 'li₂', 'šu', 'šu₂']	6	0.199764982373678
273	['BU:..', 'BU:.p.', 'li', 'li₂', 'u', 'u₂']	6	0.20211515863689777
274	['BU:..', 'BU:.p.', 'li', 'li₂', 'bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN']	6	0.21034077555816685
275	['BU:..', 'BU:.p.', 'li', 'li₂', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia']	6	0.20681551116333724
276	['BU:..', 'BU:.p.', 'li', 'li₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	6	0.19858989424206816
277	['BU:..', 'BU:.p.', 'li', 'li₂', 'lū[may]MOD:lū:lu', 'lū[may]MOD:lū:lu-u']	6	0.21974148061104584
278	['BU:..', 'BU:.p.', 'li', 'li₂', 'šulmu[completeness]N:šulmu:DI-mu', 'šulmu[completeness]N:šulmu:šul-mu']	6	0.23149236192714454
279	['BU:..', 'BU:.p.', 'ša', 'ša₂', 'šu', 'šu₂']	6	0.1797884841363102
280	['BU:..', 'BU:.p.', 'ša', 'ša₂', 'u', 'u₂']	6	0.19623971797884843
281	['BU:..', 'BU:.p.', 'ša', 'ša₂', 'bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN']	6	0.21621621621621623
282	['BU:..', 'BU:.p.', 'ša', 'ša₂', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia']	6	0.22209165687426558
283	['BU:..', 'BU:.p.', 'ša', 'ša₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	6	0.19153936545240893
284	['BU:..', 'BU:.p.', 'ša', 'ša₂', 'lū[may]MOD:lū:lu', 'lū[may]MOD:lū:lu-u']	6	0.21269095182138661
285	['BU:..', 'BU:.p.', 'ša', 'ša₂', 'šulmu[completeness]N:šulmu:DI-mu', 'šulmu[completeness]N:šulmu:šul-mu']	6	0.21151586368977673
286	['BU:..', 'BU:.p.', 'šu', 'šu₂', 'u', 'u₂']	6	0.18683901292596944
287	['BU:..', 'BU:.p.', 'šu', 'šu₂', 'bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN']	6	0.2009400705052879
288	['BU:..', 'BU:.p.', 'šu', 'šu₂', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia']	6	0.19388954171562867
289	['BU:..', 'BU:.p.', 'šu', 'šu₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	6	0.18683901292596944
290	['BU:..', 'BU:.p.', 'šu', 'šu₂', 'lū[may]MOD:lū:lu', 'lū[may]MOD:lū:lu-u']	6	0.21034077555816685
291	['BU:..', 'BU:.p.', 'šu', 'šu₂', 'šulmu[completeness]N:šulmu:DI-mu', 'šulmu[completeness]N:šulmu:šul-mu']	6	0.21151586368977673
292	['BU:..', 'BU:.p.', 'u', 'u₂', 'bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN']	6	0.21269095182138661
293	['BU:..', 'BU:.p.', 'u', 'u₂', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia']	6	0.20799059929494712
294	['BU:..', 'BU:.p.', 'u', 'u₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	6	0.18801410105757932
295	['BU:..', 'BU:.p.', 'u', 'u₂', 'lū[may]MOD:lū:lu', 'lū[may]MOD:lū:lu-u']	6	0.21151586368977673
296	['BU:..', 'BU:.p.', 'u', 'u₂', 'šulmu[completeness]N:šulmu:DI-mu', 'šulmu[completeness]N:šulmu:šul-mu']	6	0.21621621621621623
297	['BU:..', 'BU:.p.', 'bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia']	6	0.21856639247943596
298	['BU:..', 'BU:.p.', 'bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	6	0.19858989424206816
299	['BU:..', 'BU:.p.', 'bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'lū[may]MOD:lū:lu', 'lū[may]MOD:lū:lu-u']	6	0.2209165687426557
300	['BU:..', 'BU:.p.', 'bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN', 'šulmu[completeness]N:šulmu:DI-mu', 'šulmu[completeness]N:šulmu:šul-mu']	6	0.22796709753231492
301	['BU:..', 'BU:.p.', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	6	0.2056404230317274
302	['BU:..', 'BU:.p.', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia', 'lū[may]MOD:lū:lu', 'lū[may]MOD:lū:lu-u']	6	0.21621621621621623
303	['BU:..', 'BU:.p.', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia', 'šulmu[completeness]N:šulmu:DI-mu', 'šulmu[completeness]N:šulmu:šul-mu']	6	0.23854289071680376
304	['BU:..', 'BU:.p.', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a', 'lū[may]MOD:lū:lu', 'lū[may]MOD:lū:lu-u']	6	0.21034077555816685
305	['BU:..', 'BU:.p.', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a', 'šulmu[completeness]N:šulmu:DI-mu', 'šulmu[completeness]N:šulmu:šul-mu']	6	0.21504112808460635
306	['BU:..', 'BU:.p.', 'lū[may]MOD:lū:lu', 'lū[may]MOD:lū:lu-u', 'šulmu[completeness]N:šulmu:DI-mu', 'šulmu[completeness]N:šulmu:šul-mu']	6	0.22796709753231492
307	['DI:..', 'DI:.d.', 'LI:..', 'LI:.d.', 'NA:..', 'NA:.t.']	6	0.19388954171562867
308	['DI:..', 'DI:.d.', 'LI:..', 'LI:.d.', 'NI:..', 'NI:.d.']	6	0.18331374853113983
309	['DI:..', 'DI:.d.', 'LI:..', 'LI:.d.', 'RU:..', 'RU:.d.']	6	0.18801410105757932
310	['DI:..', 'DI:.d.', 'LI:..', 'LI:.d.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	6	0.19036427732079905
311	['DI:..', 'DI:.d.', 'LI:..', 'LI:.d.', 'ŠA:..', 'ŠA:.dm.']	6	0.18683901292596944
312	['DI:..', 'DI:.d.', 'LI:..', 'LI:.d.', 'ia', 'ia₂']	6	0.19153936545240893
313	['DI:..', 'DI:.d.', 'LI:..', 'LI:.d.', 'li', 'li₂']	6	0.19858989424206816
314	['DI:..', 'DI:.d.', 'LI:..', 'LI:.d.', 'ša', 'ša₂']	6	0.199764982373678
315	['DI:..', 'DI:.d.', 'LI:..', 'LI:.d.', 'šu', 'šu₂']	6	0.18566392479435959
316	['DI:..', 'DI:.d.', 'LI:..', 'LI:.d.', 'u', 'u₂']	6	0.18801410105757932
317	['DI:..', 'DI:.d.', 'LI:..', 'LI:.d.', 'bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN']	6	0.19741480611045828
318	['DI:..', 'DI:.d.', 'LI:..', 'LI:.d.', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia']	6	0.2009400705052879
319	['DI:..', 'DI:.d.', 'LI:..', 'LI:.d.', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	6	0.18801410105757932
320	['DI:..', 'DI:.d.', 'LI:..', 'LI:.d.', 'lū[may]MOD:lū:lu', 'lū[may]MOD:lū:lu-u']	6	0.19506462984723855
321	['DI:..', 'DI:.d.', 'LI:..', 'LI:.d.', 'šulmu[completeness]N:šulmu:DI-mu', 'šulmu[completeness]N:šulmu:šul-mu']	6	0.1891891891891892
322	['DI:..', 'DI:.d.', 'NA:..', 'NA:.t.', 'NI:..', 'NI:.d.']	6	0.20799059929494712
323	['DI:..', 'DI:.d.', 'NA:..', 'NA:.t.', 'RU:..', 'RU:.d.']	6	0.21034077555816685
324	['DI:..', 'DI:.d.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	6	0.20329024676850763
325	['DI:..', 'DI:.d.', 'NA:..', 'NA:.t.', 'ŠA:..', 'ŠA:.dm.']	6	0.2056404230317274
326	['DI:..', 'DI:.d.', 'NA:..', 'NA:.t.', 'ia', 'ia₂']	6	0.21504112808460635
327	['DI:..', 'DI:.d.', 'NA:..', 'NA:.t.', 'li', 'li₂']	6	0.21151586368977673
328	['DI:..', 'DI:.d.', 'NA:..', 'NA:.t.', 'ša', 'ša₂']	6	0.2044653349001175
329	['DI:..', 'DI:.d.', 'NA:..', 'NA:.t.', 'šu', 'šu₂']	6	0.20799059929494712
330	['DI:..', 'DI:.d.', 'NA:..', 'NA:.t.', 'u', 'u₂']	6	0.2056404230317274
331	['DI:..', 'DI:.d.', 'NA:..', 'NA:.t.', 'bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN']	6	0.22209165687426558
332	['DI:..', 'DI:.d.', 'NA:..', 'NA:.t.', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia']	6	0.21151586368977673
333	['DI:..', 'DI:.d.', 'NA:..', 'NA:.t.', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	6	0.20329024676850763
334	['DI:..', 'DI:.d.', 'NA:..', 'NA:.t.', 'lū[may]MOD:lū:lu', 'lū[may]MOD:lū:lu-u']	6	0.21974148061104584
335	['DI:..', 'DI:.d.', 'NA:..', 'NA:.t.', 'šulmu[completeness]N:šulmu:DI-mu', 'šulmu[completeness]N:šulmu:šul-mu']	6	0.21621621621621623
336	['DI:..', 'DI:.d.', 'NI:..', 'NI:.d.', 'RU:..', 'RU:.d.']	6	0.21386603995299647
337	['DI:..', 'DI:.d.', 'NI:..', 'NI:.d.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	6	0.19388954171562867
338	['DI:..', 'DI:.d.', 'NI:..', 'NI:.d.', 'ŠA:..', 'ŠA:.dm.']	6	0.19858989424206816
339	['DI:..', 'DI:.d.', 'NI:..', 'NI:.d.', 'ia', 'ia₂']	6	0.21151586368977673
340	['DI:..', 'DI:.d.', 'NI:..', 'NI:.d.', 'li', 'li₂']	6	0.21269095182138661
341	['DI:..', 'DI:.d.', 'NI:..', 'NI:.d.', 'ša', 'ša₂']	6	0.19858989424206816
342	['DI:..', 'DI:.d.', 'NI:..', 'NI:.d.', 'šu', 'šu₂']	6	0.19388954171562867
343	['DI:..', 'DI:.d.', 'NI:..', 'NI:.d.', 'u', 'u₂']	6	0.2009400705052879
344	['DI:..', 'DI:.d.', 'NI:..', 'NI:.d.', 'bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN']	6	0.21386603995299647
345	['DI:..', 'DI:.d.', 'NI:..', 'NI:.d.', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia']	6	0.20799059929494712
346	['DI:..', 'DI:.d.', 'NI:..', 'NI:.d.', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	6	0.199764982373678
347	['DI:..', 'DI:.d.', 'NI:..', 'NI:.d.', 'lū[may]MOD:lū:lu', 'lū[may]MOD:lū:lu-u']	6	0.21034077555816685
348	['DI:..', 'DI:.d.', 'NI:..', 'NI:.d.', 'šulmu[completeness]N:šulmu:DI-mu', 'šulmu[completeness]N:šulmu:šul-mu']	6	0.21856639247943596
349	['DI:..', 'DI:.d.', 'RU:..', 'RU:.d.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	6	0.19506462984723855
350	['DI:..', 'DI:.d.', 'RU:..', 'RU:.d.', 'ŠA:..', 'ŠA:.dm.']	6	0.20329024676850763
351	['DI:..', 'DI:.d.', 'RU:..', 'RU:.d.', 'ia', 'ia₂']	6	0.20329024676850763
352	['DI:..', 'DI:.d.', 'RU:..', 'RU:.d.', 'li', 'li₂']	6	0.20329024676850763
353	['DI:..', 'DI:.d.', 'RU:..', 'RU:.d.', 'ša', 'ša₂']	6	0.19741480611045828
354	['DI:..', 'DI:.d.', 'RU:..', 'RU:.d.', 'šu', 'šu₂']	6	0.20211515863689777
355	['DI:..', 'DI:.d.', 'RU:..', 'RU:.d.', 'u', 'u₂']	6	0.20329024676850763
356	['DI:..', 'DI:.d.', 'RU:..', 'RU:.d.', 'bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN']	6	0.21386603995299647
357	['DI:..', 'DI:.d.', 'RU:..', 'RU:.d.', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia']	6	0.2056404230317274
358	['DI:..', 'DI:.d.', 'RU:..', 'RU:.d.', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	6	0.20211515863689777
359	['DI:..', 'DI:.d.', 'RU:..', 'RU:.d.', 'lū[may]MOD:lū:lu', 'lū[may]MOD:lū:lu-u']	6	0.2056404230317274
360	['DI:..', 'DI:.d.', 'RU:..', 'RU:.d.', 'šulmu[completeness]N:šulmu:DI-mu', 'šulmu[completeness]N:šulmu:šul-mu']	6	0.20681551116333724
361	['DI:..', 'DI:.d.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'ŠA:..', 'ŠA:.dm.']	6	0.19388954171562867
362	['DI:..', 'DI:.d.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'ia', 'ia₂']	6	0.19388954171562867
363	['DI:..', 'DI:.d.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'li', 'li₂']	6	0.199764982373678
364	['DI:..', 'DI:.d.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'ša', 'ša₂']	6	0.19506462984723855
365	['DI:..', 'DI:.d.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'šu', 'šu₂']	6	0.18683901292596944
366	['DI:..', 'DI:.d.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'u', 'u₂']	6	0.19623971797884843
367	['DI:..', 'DI:.d.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN']	6	0.20211515863689777
368	['DI:..', 'DI:.d.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia']	6	0.21269095182138661
369	['DI:..', 'DI:.d.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	6	0.19388954171562867
370	['DI:..', 'DI:.d.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'lū[may]MOD:lū:lu', 'lū[may]MOD:lū:lu-u']	6	0.2009400705052879
371	['DI:..', 'DI:.d.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.', 'šulmu[completeness]N:šulmu:DI-mu', 'šulmu[completeness]N:šulmu:šul-mu']	6	0.199764982373678
372	['DI:..', 'DI:.d.', 'ŠA:..', 'ŠA:.dm.', 'ia', 'ia₂']	6	0.2009400705052879
373	['DI:..', 'DI:.d.', 'ŠA:..', 'ŠA:.dm.', 'li', 'li₂']	6	0.19388954171562867
374	['DI:..', 'DI:.d.', 'ŠA:..', 'ŠA:.dm.', 'ša', 'ša₂']	6	0.1927144535840188
375	['DI:..', 'DI:.d.', 'ŠA:..', 'ŠA:.dm.', 'šu', 'šu₂']	6	0.19153936545240893
376	['DI:..', 'DI:.d.', 'ŠA:..', 'ŠA:.dm.', 'u', 'u₂']	6	0.20329024676850763
377	['DI:..', 'DI:.d.', 'ŠA:..', 'ŠA:.dm.', 'bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN']	6	0.21621621621621623
378	['DI:..', 'DI:.d.', 'ŠA:..', 'ŠA:.dm.', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia']	6	0.22326674500587543
379	['DI:..', 'DI:.d.', 'ŠA:..', 'ŠA:.dm.', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	6	0.2009400705052879
380	['DI:..', 'DI:.d.', 'ŠA:..', 'ŠA:.dm.', 'lū[may]MOD:lū:lu', 'lū[may]MOD:lū:lu-u']	6	0.2044653349001175
381	['DI:..', 'DI:.d.', 'ŠA:..', 'ŠA:.dm.', 'šulmu[completeness]N:šulmu:DI-mu', 'šulmu[completeness]N:šulmu:šul-mu']	6	0.20211515863689777
382	['DI:..', 'DI:.d.', 'ia', 'ia₂', 'li', 'li₂']	6	0.2009400705052879
383	['DI:..', 'DI:.d.', 'ia', 'ia₂', 'ša', 'ša₂']	6	0.19623971797884843
384	['DI:..', 'DI:.d.', 'ia', 'ia₂', 'šu', 'šu₂']	6	0.19506462984723855
385	['DI:..', 'DI:.d.', 'ia', 'ia₂', 'u', 'u₂']	6	0.20799059929494712
386	['DI:..', 'DI:.d.', 'ia', 'ia₂', 'bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN']	6	0.21504112808460635
387	['DI:..', 'DI:.d.', 'ia', 'ia₂', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia']	6	0.21151586368977673
388	['DI:..', 'DI:.d.', 'ia', 'ia₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	6	0.19623971797884843
389	['DI:..', 'DI:.d.', 'ia', 'ia₂', 'lū[may]MOD:lū:lu', 'lū[may]MOD:lū:lu-u']	6	0.21739130434782608
390	['DI:..', 'DI:.d.', 'ia', 'ia₂', 'šulmu[completeness]N:šulmu:DI-mu', 'šulmu[completeness]N:šulmu:šul-mu']	6	0.21504112808460635
391	['DI:..', 'DI:.d.', 'li', 'li₂', 'ša', 'ša₂']	6	0.2044653349001175
392	['DI:..', 'DI:.d.', 'li', 'li₂', 'šu', 'šu₂']	6	0.19388954171562867
393	['DI:..', 'DI:.d.', 'li', 'li₂', 'u', 'u₂']	6	0.2056404230317274
394	['DI:..', 'DI:.d.', 'li', 'li₂', 'bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN']	6	0.21151586368977673
395	['DI:..', 'DI:.d.', 'li', 'li₂', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia']	6	0.20799059929494712
396	['DI:..', 'DI:.d.', 'li', 'li₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	6	0.19741480611045828
397	['DI:..', 'DI:.d.', 'li', 'li₂', 'lū[may]MOD:lū:lu', 'lū[may]MOD:lū:lu-u']	6	0.21386603995299647
398	['DI:..', 'DI:.d.', 'li', 'li₂', 'šulmu[completeness]N:šulmu:DI-mu', 'šulmu[completeness]N:šulmu:šul-mu']	6	0.209165687426557
399	['DI:..', 'DI:.d.', 'ša', 'ša₂', 'šu', 'šu₂']	6	0.19858989424206816
400	['DI:..', 'DI:.d.', 'ša', 'ša₂', 'u', 'u₂']	6	0.199764982373678
401	['DI:..', 'DI:.d.', 'ša', 'ša₂', 'bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN']	6	0.20681551116333724
402	['DI:..', 'DI:.d.', 'ša', 'ša₂', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia']	6	0.21034077555816685
403	['DI:..', 'DI:.d.', 'ša', 'ša₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	6	0.19623971797884843
404	['DI:..', 'DI:.d.', 'ša', 'ša₂', 'lū[may]MOD:lū:lu', 'lū[may]MOD:lū:lu-u']	6	0.2056404230317274
405	['DI:..', 'DI:.d.', 'ša', 'ša₂', 'šulmu[completeness]N:šulmu:DI-mu', 'šulmu[completeness]N:šulmu:šul-mu']	6	0.2056404230317274
406	['DI:..', 'DI:.d.', 'šu', 'šu₂', 'u', 'u₂']	6	0.1927144535840188
407	['DI:..', 'DI:.d.', 'šu', 'šu₂', 'bēlu[lord]N:bēlī:be-li₂', 'bēlu[lord]N:bēlī:EN']	6	0.19506462984723855
408	['DI:..', 'DI:.d.', 'šu', 'šu₂', 'bēlu[lord]N:bēlīya:EN-ia', 'bēlu[lord]N:bēlīya:be-li₂-ia']	6	0.19506462984723855
409	['DI:..', 'DI:.d.', 'šu', 'šu₂', 'lā[not]MOD:lā:la', 'lā[not]MOD:lā:la-a']	6	0.19741480611045828
410	['DI:..', 'DI:.d.', 'šu', 'šu₂', 'lū[may]MOD:lū:lu', 'lū[may]MOD:lū:lu-u']	6	0.19036427732079905
