,form,headword,instance,xis_entry,xis_form
24657,na-ṣu-u-ni,našû[lifted]AJ,saao/sargonletters:P334142.60.3,akk.r01758,akk.r01770
24658,na-ṣu-u-ni,našû[lifted]AJ,saao/sargonletters:P334187.28.1,akk.r01758,akk.r01770
24659,na-ṣu-u-ni,našû[lifted]AJ,saao/sargonletters:P334198.34.3,akk.r01758,akk.r01770
24660,na-ṣu-u-ni,našû[lifted]AJ,saao/sargonletters:P334296.20.2,akk.r01758,akk.r01770
24661,na-ṣu-u-ni,našû[lifted]AJ,saao/sargonletters:P334381.30.3,akk.r01758,akk.r01770
24662,na-ṣu-u-ni,našû[lifted]AJ,saao/sargonletters:P334386.35.1,akk.r01758,akk.r01770
24663,na-ṣu-u-ni,našû[lifted]AJ,saao/sargonletters:P334446.34.1,akk.r01758,akk.r01770
24664,na-ṣu-u-ni,našû[lifted]AJ,saao/sargonletters:P334598.23.3,akk.r01758,akk.r01770
24665,na-ṣu-u-ni,našû[lifted]AJ,saao/sargonletters:P334773.45.3,akk.r01758,akk.r01770
24666,na-ṣu-u-ni-šu₂-nu,našû[lifted]AJ,saao/sargonletters:P313481.5.2,akk.r01758,akk.r01771
24667,na-ṣu-u₂-ni,našû[lifted]AJ,saao/sargonletters:P313852.6.1,akk.r01758,akk.r01772
24668,na-ṣu-u₂-ni,našû[lifted]AJ,saao/sargonletters:P334143.61.1,akk.r01758,akk.r01772
24669,na-ṣu-u₂-ni,našû[lifted]AJ,saao/sargonletters:P334405.9.2,akk.r01758,akk.r01772
24670,na-ta-na-a.a,natanaya[(meaning unknown)]N,saao/sargonletters:P313450.23.1,akk.r016dc,akk.r016dc
24671,na-da-ba-ku,natbāku[pouring]N,saao/sargonletters:P313504.55.6,akk.r016dd,akk.r016dd
24672,li-ṭu-šu₂,naṭû[hit]V,saao/sargonletters:P314249.26.1,akk.r0179d,akk.r0179d
24673,i-na-zi-ra-a-ni,nazāru[curse]V,saao/sargonletters:P313547.26.4,akk.r016e1,akk.r016e2
24674,i-na-zi-ru-šu₂,nazāru[curse]V,saao/sargonletters:P313547.32.3,akk.r016e1,akk.r016e3
24675,ne₂-bu-ru,nēberu[crossing]N,saao/sargonletters:P334038.14.1,akk.r01805,akk.r01805
24676,ne₂-bu-ru,nēberu[crossing]N,saao/sargonletters:P334038.24.1,akk.r01805,akk.r01805
24677,ne₂-bu-ru,nēberu[crossing]N,saao/sargonletters:P334038.32.1,akk.r01805,akk.r01805
24678,ne₂-bu-ru,nēberu[crossing]N,saao/sargonletters:P334049.17.2,akk.r01805,akk.r01805
24679,ne₂-bu-ru,nēberu[crossing]N,saao/sargonletters:P334049.8.1,akk.r01805,akk.r01805
24680,ne₂-e-hi,nēhu[calm]AJ,saao/sargonletters:P334864.7.5,akk.r01806,akk.r01807
24681,ne₂-e-hu,nēhu[calm]AJ,saao/sargonletters:P334076.27.2,akk.r01806,akk.r01808
24682,ne₂-e-hu,nēhu[calm]AJ,saao/sargonletters:P334076.7.1,akk.r01806,akk.r01808
24683,ne₂-e-hu,nēhu[calm]AJ,saao/sargonletters:P334152.26.2,akk.r01806,akk.r01808
24684,ne₂-e-hu,nēhu[calm]AJ,saao/sargonletters:P334505.6.5,akk.r01806,akk.r01808
24685,ne₂-e-hu,nēhu[calm]AJ,saao/sargonletters:P334673.6.4,akk.r01806,akk.r01808
24686,ne₂-ha-at,nēhu[calm]AJ,saao/sargonletters:P334142.29.4,akk.r01806,akk.r01809
24687,ne₂-ha-ku,nēhu[calm]AJ,saao/sargonletters:P313628.21.1,akk.r01806,akk.r0180a
24688,NA₂,nīlu[lying down]AJ,saao/sargonletters:P313812.16.3,akk.r0181e,akk.r0181e
24689,ne₂-e-ri-bi,nērebu[entrance]N,saao/sargonletters:P313891.3.5,akk.r0180b,akk.r0180c
24690,ne₂-rab,nērebu[entrance]N,saao/sargonletters:P313548.15.1,akk.r0180b,akk.r0180d
24691,ne₂-rab-a-ni,nērebu[entrance]N,saao/sargonletters:P334186.17.4,akk.r0180b,akk.r0180e
24692,ne₂-re-bi,nērebu[entrance]N,saao/sargonletters:P334076.13.4,akk.r0180b,akk.r0180f
24693,ne₂-ri-bi,nērebu[entrance]N,saao/sargonletters:P313450.36.2,akk.r0180b,akk.r01810
24694,ne₂-ri-bi,nērebu[entrance]N,saao/sargonletters:P313491.5.4,akk.r0180b,akk.r01810
24695,ne₂-ri-bi,nērebu[entrance]N,saao/sargonletters:P313510.44.6,akk.r0180b,akk.r01810
24696,ne₂-ri-bi,nērebu[entrance]N,saao/sargonletters:P313548.33.3,akk.r0180b,akk.r01810
24697,ne₂-ri-bi,nērebu[entrance]N,saao/sargonletters:P313640.7.3,akk.r0180b,akk.r01810
24698,ne₂-ri-bi,nērebu[entrance]N,saao/sargonletters:P313665.11.6,akk.r0180b,akk.r01810
24699,ne₂-ri-bi,nērebu[entrance]N,saao/sargonletters:P334050.19.2,akk.r0180b,akk.r01810
24700,ne₂-ri-bi,nērebu[entrance]N,saao/sargonletters:P334350.15.4,akk.r0180b,akk.r01810
24701,ne₂-ru-bu,nērebu[entrance]N,saao/sargonletters:P313474.33.5,akk.r0180b,akk.r01811
24702,ne₂-ru-bu,nērebu[entrance]N,saao/sargonletters:P313491.10.2,akk.r0180b,akk.r01811
24703,{KUR}ne₂-ru-bu,nērebu[entrance]N,saao/sargonletters:P314281.24.5,akk.r0180b,akk.r01812
24704,UR.MAH,nēšu[lion]N,saao/sargonletters:P313416.21.3,akk.r01815,akk.r01816
24705,UR.MAH-MEŠ,nēšu[lion]N,saao/sargonletters:P313785.18.7,akk.r01815,akk.r01817
24706,UR.MAH-MEŠ,nēšu[lion]N,saao/sargonletters:P334314.14.3,akk.r01815,akk.r01817
24707,UR.MAH-MEŠ,nēšu[lion]N,saao/sargonletters:P334314.16.3,akk.r01815,akk.r01817
24708,ni-a-ri,niāru[papyrus]N,saao/sargonletters:P334390.46.8,akk.r017b4,akk.r017b4
24709,ni-bu,nību[naming]N,saao/sargonletters:P334099.5.3,akk.r01818,akk.r01819
24710,ni-i-pi,nību[naming]N,saao/sargonletters:P334041.32.5,akk.r01818,akk.r0181a
24711,ni-pa-ni,nību[naming]N,saao/sargonletters:P334041.12.2,akk.r01818,akk.r0181b
24712,ni-pi,nību[naming]N,saao/sargonletters:P314044.11.4,akk.r01818,akk.r0181c
24713,ni-ib-zu,nibzu[(a kind of) document]N,saao/sargonletters:P313729.9.2,akk.r0179e,akk.r0179e
24714,ni-ib-zu,nibzu[(a kind of) document]N,saao/sargonletters:P334561.5.1,akk.r0179e,akk.r0179e
24715,ni-kit-ta-ka,niqittu[anxiety]N,saao/sargonletters:P224485.44.2,akk.r017ae,akk.r017af
24716,ni-kit-ta-ku-nu,niqittu[anxiety]N,saao/sargonletters:P314232.5.1,akk.r017ae,akk.r017b0
24717,ni-kit-ta-ša,niqittu[anxiety]N,saao/sargonletters:P334483.46.5,akk.r017ae,akk.r017b1
24718,ni-kit-ti,niqittu[anxiety]N,saao/sargonletters:P313420.15.1,akk.r017ae,akk.r017b2
24719,ni-kit-ti,niqittu[anxiety]N,saao/sargonletters:P334316.14.2,akk.r017ae,akk.r017b2
24720,ni-ik-sa-a-ni,niksu[cutting (off)]N,saao/sargonletters:P334163.6.4,akk.r017a2,akk.r017a3
24721,nik-sa-a-ni,niksu[cutting (off)]N,saao/sargonletters:P334163.26.3,akk.r017a2,akk.r017a4
24722,nik-su,niksu[cutting (off)]N,saao/sargonletters:P334163.15.1,akk.r017a2,akk.r017a5
24723,LUM.LUM-MEŠ,nimraʾu[(a garment)]N,saao/sargonletters:P334141.20.2,akk.r017a7,akk.r017a7
24724,{d}nam-ra-ni,nimru[leopard]N,saao/sargonletters:P334040.6.1,akk.r017a8,akk.r017a9
24725,{d}nam-ru,nimru[leopard]N,saao/sargonletters:P334331.7.3,akk.r017a8,akk.r017aa
24726,{d}nam-ru,nimru[leopard]N,saao/sargonletters:P334794.5.1,akk.r017a8,akk.r017aa
24727,ni-ip-hi,niphu[(the act of) lighting]N,saao/sargonletters:P334158.21.4,akk.r017ab,akk.r017ac
24728,ni-ip-hu,niphu[(the act of) lighting]N,saao/sargonletters:P313852.20.1,akk.r017ab,akk.r017ad
24729,{UDU}SISKUR-MEŠ,nīqu[offering]N,saao/sargonletters:P313578.5.1,akk.r0181f,akk.r01820
24730,{UDU}SISKUR-MEŠ,nīqu[offering]N,saao/sargonletters:P334081.12.1,akk.r0181f,akk.r01820
24731,{UDU}SISKUR-MEŠ,nīqu[offering]N,saao/sargonletters:P334864.10.1,akk.r0181f,akk.r01820
24732,{UDU}SISKUR-MEŠ-šu₂,nīqu[offering]N,saao/sargonletters:P334257.20.1,akk.r0181f,akk.r01821
24733,{UDU}SISKUR-MEŠ-šu₂,nīqu[offering]N,saao/sargonletters:P334894.9.1,akk.r0181f,akk.r01821
24734,{UDU}ni-qi,nīqu[offering]N,saao/sargonletters:P334839.9.1,akk.r0181f,akk.r01822
24735,ni-is-hu,nishu[extract(ion)]N,saao/sargonletters:P334910.10.1,akk.r017b3,akk.r017b3
24736,UN-ME,nišu[people]N,saao/sargonletters:P313492.51.1,akk.r017b6,akk.r017b7
24737,UN-MEŠ,nišu[people]N,saao/sargonletters:P313420.22.2,akk.r017b6,akk.r017b8
24738,UN-MEŠ,nišu[people]N,saao/sargonletters:P313421.5.3,akk.r017b6,akk.r017b8
24739,UN-MEŠ,nišu[people]N,saao/sargonletters:P313425.23.4,akk.r017b6,akk.r017b8
24740,UN-MEŠ,nišu[people]N,saao/sargonletters:P313452.12.3,akk.r017b6,akk.r017b8
24741,UN-MEŠ,nišu[people]N,saao/sargonletters:P313452.53.4,akk.r017b6,akk.r017b8
24742,UN-MEŠ,nišu[people]N,saao/sargonletters:P313455.10.3,akk.r017b6,akk.r017b8
24743,UN-MEŠ,nišu[people]N,saao/sargonletters:P313458.11.1,akk.r017b6,akk.r017b8
24744,UN-MEŠ,nišu[people]N,saao/sargonletters:P313492.36.2,akk.r017b6,akk.r017b8
24745,UN-MEŠ,nišu[people]N,saao/sargonletters:P313504.50.2,akk.r017b6,akk.r017b8
24746,UN-MEŠ,nišu[people]N,saao/sargonletters:P313516.14.4,akk.r017b6,akk.r017b8
24747,UN-MEŠ,nišu[people]N,saao/sargonletters:P313516.29.3,akk.r017b6,akk.r017b8
24748,UN-MEŠ,nišu[people]N,saao/sargonletters:P313518.12.1,akk.r017b6,akk.r017b8
24749,UN-MEŠ,nišu[people]N,saao/sargonletters:P313603.10.3,akk.r017b6,akk.r017b8
24750,UN-MEŠ,nišu[people]N,saao/sargonletters:P313612.12.1,akk.r017b6,akk.r017b8
24751,UN-MEŠ,nišu[people]N,saao/sargonletters:P313622.6.2,akk.r017b6,akk.r017b8
24752,UN-MEŠ,nišu[people]N,saao/sargonletters:P313637.13.7,akk.r017b6,akk.r017b8
24753,UN-MEŠ,nišu[people]N,saao/sargonletters:P313639.9.1,akk.r017b6,akk.r017b8
24754,UN-MEŠ,nišu[people]N,saao/sargonletters:P313652.8.4,akk.r017b6,akk.r017b8
24755,UN-MEŠ,nišu[people]N,saao/sargonletters:P313710.7.1,akk.r017b6,akk.r017b8
24756,UN-MEŠ,nišu[people]N,saao/sargonletters:P313726.12.4,akk.r017b6,akk.r017b8
24757,UN-MEŠ,nišu[people]N,saao/sargonletters:P313788.21.1,akk.r017b6,akk.r017b8
24758,UN-MEŠ,nišu[people]N,saao/sargonletters:P313802.33.4,akk.r017b6,akk.r017b8
24759,UN-MEŠ,nišu[people]N,saao/sargonletters:P314140.6.2,akk.r017b6,akk.r017b8
24760,UN-MEŠ,nišu[people]N,saao/sargonletters:P314243.25.5,akk.r017b6,akk.r017b8
24761,UN-MEŠ,nišu[people]N,saao/sargonletters:P314265.8.5,akk.r017b6,akk.r017b8
24762,UN-MEŠ,nišu[people]N,saao/sargonletters:P314280.5.3,akk.r017b6,akk.r017b8
24763,UN-MEŠ,nišu[people]N,saao/sargonletters:P334069.10.3,akk.r017b6,akk.r017b8
24764,UN-MEŠ,nišu[people]N,saao/sargonletters:P334069.21.1,akk.r017b6,akk.r017b8
24765,UN-MEŠ,nišu[people]N,saao/sargonletters:P334069.4.2,akk.r017b6,akk.r017b8
24766,UN-MEŠ,nišu[people]N,saao/sargonletters:P334069.40.2,akk.r017b6,akk.r017b8
24767,UN-MEŠ,nišu[people]N,saao/sargonletters:P334069.45.1,akk.r017b6,akk.r017b8
24768,UN-MEŠ,nišu[people]N,saao/sargonletters:P334069.6.2,akk.r017b6,akk.r017b8
24769,UN-MEŠ,nišu[people]N,saao/sargonletters:P334073.8.1,akk.r017b6,akk.r017b8
24770,UN-MEŠ,nišu[people]N,saao/sargonletters:P334076.28.4,akk.r017b6,akk.r017b8
24771,UN-MEŠ,nišu[people]N,saao/sargonletters:P334076.31.1,akk.r017b6,akk.r017b8
24772,UN-MEŠ,nišu[people]N,saao/sargonletters:P334109.5.3,akk.r017b6,akk.r017b8
24773,UN-MEŠ,nišu[people]N,saao/sargonletters:P334113.26.4,akk.r017b6,akk.r017b8
24774,UN-MEŠ,nišu[people]N,saao/sargonletters:P334113.8.1,akk.r017b6,akk.r017b8
24775,UN-MEŠ,nišu[people]N,saao/sargonletters:P334116.33.1,akk.r017b6,akk.r017b8
24776,UN-MEŠ,nišu[people]N,saao/sargonletters:P334119.19.3,akk.r017b6,akk.r017b8
24777,UN-MEŠ,nišu[people]N,saao/sargonletters:P334152.11.2,akk.r017b6,akk.r017b8
24778,UN-MEŠ,nišu[people]N,saao/sargonletters:P334155.30.5,akk.r017b6,akk.r017b8
24779,UN-MEŠ,nišu[people]N,saao/sargonletters:P334155.5.3,akk.r017b6,akk.r017b8
24780,UN-MEŠ,nišu[people]N,saao/sargonletters:P334180.29.3,akk.r017b6,akk.r017b8
24781,UN-MEŠ,nišu[people]N,saao/sargonletters:P334180.6.4,akk.r017b6,akk.r017b8
24782,UN-MEŠ,nišu[people]N,saao/sargonletters:P334187.10.4,akk.r017b6,akk.r017b8
24783,UN-MEŠ,nišu[people]N,saao/sargonletters:P334195.39.4,akk.r017b6,akk.r017b8
24784,UN-MEŠ,nišu[people]N,saao/sargonletters:P334198.23.1,akk.r017b6,akk.r017b8
24785,UN-MEŠ,nišu[people]N,saao/sargonletters:P334205.39.2,akk.r017b6,akk.r017b8
24786,UN-MEŠ,nišu[people]N,saao/sargonletters:P334205.40.1,akk.r017b6,akk.r017b8
24787,UN-MEŠ,nišu[people]N,saao/sargonletters:P334263.40.1,akk.r017b6,akk.r017b8
24788,UN-MEŠ,nišu[people]N,saao/sargonletters:P334284.6.1,akk.r017b6,akk.r017b8
24789,UN-MEŠ,nišu[people]N,saao/sargonletters:P334307.5.1,akk.r017b6,akk.r017b8
24790,UN-MEŠ,nišu[people]N,saao/sargonletters:P334333.22.5,akk.r017b6,akk.r017b8
24791,UN-MEŠ,nišu[people]N,saao/sargonletters:P334333.26.3,akk.r017b6,akk.r017b8
24792,UN-MEŠ,nišu[people]N,saao/sargonletters:P334347.17.3,akk.r017b6,akk.r017b8
24793,UN-MEŠ,nišu[people]N,saao/sargonletters:P334350.8.1,akk.r017b6,akk.r017b8
24794,UN-MEŠ,nišu[people]N,saao/sargonletters:P334367.11.3,akk.r017b6,akk.r017b8
24795,UN-MEŠ,nišu[people]N,saao/sargonletters:P334367.32.1,akk.r017b6,akk.r017b8
24796,UN-MEŠ,nišu[people]N,saao/sargonletters:P334367.5.3,akk.r017b6,akk.r017b8
24797,UN-MEŠ,nišu[people]N,saao/sargonletters:P334372.47.3,akk.r017b6,akk.r017b8
24798,UN-MEŠ,nišu[people]N,saao/sargonletters:P334403.23.1,akk.r017b6,akk.r017b8
24799,UN-MEŠ,nišu[people]N,saao/sargonletters:P334421.12.4,akk.r017b6,akk.r017b8
24800,UN-MEŠ,nišu[people]N,saao/sargonletters:P334446.32.3,akk.r017b6,akk.r017b8
24801,UN-MEŠ,nišu[people]N,saao/sargonletters:P334567.27.3,akk.r017b6,akk.r017b8
24802,UN-MEŠ,nišu[people]N,saao/sargonletters:P334592.8.3,akk.r017b6,akk.r017b8
24803,UN-MEŠ,nišu[people]N,saao/sargonletters:P334656.9.3,akk.r017b6,akk.r017b8
24804,UN-MEŠ,nišu[people]N,saao/sargonletters:P334664.22.1,akk.r017b6,akk.r017b8
24805,UN-MEŠ,nišu[people]N,saao/sargonletters:P334680.13.3,akk.r017b6,akk.r017b8
24806,UN-MEŠ,nišu[people]N,saao/sargonletters:P334695.8.3,akk.r017b6,akk.r017b8
24807,UN-MEŠ,nišu[people]N,saao/sargonletters:P334708.16.2,akk.r017b6,akk.r017b8
24808,UN-MEŠ,nišu[people]N,saao/sargonletters:P334708.8.2,akk.r017b6,akk.r017b8
24809,UN-MEŠ,nišu[people]N,saao/sargonletters:P334710.19.1,akk.r017b6,akk.r017b8
24810,UN-MEŠ,nišu[people]N,saao/sargonletters:P334718.16.3,akk.r017b6,akk.r017b8
24811,UN-MEŠ,nišu[people]N,saao/sargonletters:P334805.22.2,akk.r017b6,akk.r017b8
24812,UN-MEŠ,nišu[people]N,saao/sargonletters:P334820.37.2,akk.r017b6,akk.r017b8
24813,UN-MEŠ,nišu[people]N,saao/sargonletters:P334825.20.2,akk.r017b6,akk.r017b8
24814,UN-MEŠ,nišu[people]N,saao/sargonletters:P334825.21.1,akk.r017b6,akk.r017b8
24815,UN-MEŠ,nišu[people]N,saao/sargonletters:P334830.13.2,akk.r017b6,akk.r017b8
24816,UN-MEŠ,nišu[people]N,saao/sargonletters:P334830.4.3,akk.r017b6,akk.r017b8
24817,UN-MEŠ,nišu[people]N,saao/sargonletters:P334830.7.1,akk.r017b6,akk.r017b8
24818,UN-MEŠ,nišu[people]N,saao/sargonletters:P334830.9.3,akk.r017b6,akk.r017b8
24819,UN-MEŠ,nišu[people]N,saao/sargonletters:X900007.33.3,akk.r017b6,akk.r017b8
24820,UN-MEŠ,nišu[people]N,saao/sargonletters:X900007.6.4,akk.r017b6,akk.r017b8
24821,UN-MEŠ,nišu[people]N,saao/sargonletters:X900010.19.5,akk.r017b6,akk.r017b8
24822,UN-MEŠ,nišu[people]N,saao/sargonletters:X900012.9.5,akk.r017b6,akk.r017b8
24823,UN-MEŠ-ia,nišu[people]N,saao/sargonletters:P313506.13.2,akk.r017b6,akk.r017b9
24824,UN-MEŠ-ia,nišu[people]N,saao/sargonletters:P313848.7.5,akk.r017b6,akk.r017b9
24825,UN-MEŠ-ia,nišu[people]N,saao/sargonletters:P334718.29.2,akk.r017b6,akk.r017b9
24826,UN-MEŠ-ia,nišu[people]N,saao/sargonletters:P334825.28.3,akk.r017b6,akk.r017b9
24827,UN-MEŠ-ka,nišu[people]N,saao/sargonletters:P334104.32.1,akk.r017b6,akk.r017ba
24828,UN-MEŠ-ku-nu,nišu[people]N,saao/sargonletters:P313487.35.5,akk.r017b6,akk.r017bb
24829,UN-MEŠ-ma,nišu[people]N,saao/sargonletters:P334069.16.1,akk.r017b6,akk.r017bc
24830,UN-MEŠ-ni,nišu[people]N,saao/sargonletters:P334150.11.2,akk.r017b6,akk.r017bd
24831,UN-MEŠ-šu-nu,nišu[people]N,saao/sargonletters:P334367.19.2,akk.r017b6,akk.r017be
24832,UN-MEŠ-šu-nu,nišu[people]N,saao/sargonletters:P334367.22.1,akk.r017b6,akk.r017be
24833,UN-MEŠ-šu₂,nišu[people]N,saao/sargonletters:P224485.61.5,akk.r017b6,akk.r017bf
24834,UN-MEŠ-šu₂,nišu[people]N,saao/sargonletters:P224485.66.5,akk.r017b6,akk.r017bf
24835,UN-MEŠ-šu₂,nišu[people]N,saao/sargonletters:P224485.68.5,akk.r017b6,akk.r017bf
24836,UN-MEŠ-šu₂,nišu[people]N,saao/sargonletters:P313504.44.3,akk.r017b6,akk.r017bf
24837,UN-MEŠ-šu₂,nišu[people]N,saao/sargonletters:P314016.3.6,akk.r017b6,akk.r017bf
24838,UN-MEŠ-šu₂,nišu[people]N,saao/sargonletters:P334104.11.1,akk.r017b6,akk.r017bf
24839,UN-MEŠ-šu₂,nišu[people]N,saao/sargonletters:P334375.22.1,akk.r017b6,akk.r017bf
24840,UN-MEŠ-šu₂,nišu[people]N,saao/sargonletters:P334446.33.3,akk.r017b6,akk.r017bf
24841,UN-MEŠ-šu₂,nišu[people]N,saao/sargonletters:P334820.33.3,akk.r017b6,akk.r017bf
24842,UN-MEŠ-šu₂,nišu[people]N,saao/sargonletters:P334825.21.4,akk.r017b6,akk.r017bf
24843,UN-MEŠ-šu₂,nišu[people]N,saao/sargonletters:P334890.7.3,akk.r017b6,akk.r017bf
24844,UN-MEŠ-šu₂,nišu[people]N,saao/sargonletters:X900011.11.3,akk.r017b6,akk.r017bf
24845,UN-MEŠ-šu₂-ni,nišu[people]N,saao/sargonletters:P334718.18.3,akk.r017b6,akk.r017c0
24846,UN-MEŠ-šu₂-nu,nišu[people]N,saao/sargonletters:P313575.43.1,akk.r017b6,akk.r017c1
24847,UN-MEŠ-šu₂-nu,nišu[people]N,saao/sargonletters:P313578.8.2,akk.r017b6,akk.r017c1
24848,UN-MEŠ-šu₂-nu,nišu[people]N,saao/sargonletters:P313622.18.7,akk.r017b6,akk.r017c1
24849,UN-MEŠ-šu₂-nu,nišu[people]N,saao/sargonletters:P313714.7.1,akk.r017b6,akk.r017c1
24850,UN-MEŠ-šu₂-nu,nišu[people]N,saao/sargonletters:P334367.28.3,akk.r017b6,akk.r017c1
24851,UN-MEŠ-šu₂-nu,nišu[people]N,saao/sargonletters:P334695.16.2,akk.r017b6,akk.r017c1
24852,UN-MEŠ-šu₂-nu,nišu[people]N,saao/sargonletters:P334922.18.1,akk.r017b6,akk.r017c1
24853,{LU₂}UN-MEŠ,nišu[people]N,saao/sargonletters:P313581.3.1,akk.r017b6,akk.r017c2
24854,{LU₂}UN-MEŠ,nišu[people]N,saao/sargonletters:P313845.4.6,akk.r017b6,akk.r017c2
24855,{LU₂}UN-MEŠ,nišu[people]N,saao/sargonletters:P334187.17.2,akk.r017b6,akk.r017c2
24856,{LU₂}UN-MEŠ,nišu[people]N,saao/sargonletters:P334413.5.3,akk.r017b6,akk.r017c2
24857,{LU₂}UN-MEŠ-šu₂,nišu[people]N,saao/sargonletters:P334786.10.1,akk.r017b6,akk.r017c3
24858,it-tu-u₂-ah,nâhu[rest]V,saao/sargonletters:P313612.17.1,akk.r017dc,akk.r017dc
24859,nu-bat-te,nubattu[evening (rest)]N,saao/sargonletters:P334158.30.3,akk.r017c7,akk.r017c7
24860,{LU₂}GAL-MU,nuhatimmu[cook]N,saao/sargonletters:P334726.8.3,akk.r017c8,akk.r017c9
24861,{LU₂}GAL-MU,nuhatimmu[cook]N,saao/sargonletters:X900009.38.9,akk.r017c8,akk.r017c9
24862,{LU₂}MU,nuhatimmu[cook]N,saao/sargonletters:P334209.11.2,akk.r017c8,akk.r017ca
24863,{LU₂}MU,nuhatimmu[cook]N,saao/sargonletters:X900010.19.2,akk.r017c8,akk.r017ca
24864,{LU₂}MU-MEŠ,nuhatimmu[cook]N,saao/sargonletters:X900011.27.3,akk.r017c8,akk.r017cb
24865,nu-ku,nuk[saying]PRP,saao/sargonletters:P313508.13.3,akk.r017cc,akk.r017cd
24866,nu-ku,nuk[saying]PRP,saao/sargonletters:P313516.31.5,akk.r017cc,akk.r017cd
24867,nu-ku,nuk[saying]PRP,saao/sargonletters:P313516.47.1,akk.r017cc,akk.r017cd
24868,nu-ku,nuk[saying]PRP,saao/sargonletters:P334077.47.2,akk.r017cc,akk.r017cd
24869,nu-ku,nuk[saying]PRP,saao/sargonletters:P334084.29.2,akk.r017cc,akk.r017cd
24870,nu-ku,nuk[saying]PRP,saao/sargonletters:P334347.40.3,akk.r017cc,akk.r017cd
24871,nu-ku,nuk[saying]PRP,saao/sargonletters:P334347.48.1,akk.r017cc,akk.r017cd
24872,nu-ku,nuk[saying]PRP,saao/sargonletters:P334498.18.1,akk.r017cc,akk.r017cd
24873,nu-ku,nuk[saying]PRP,saao/sargonletters:P334498.8.1,akk.r017cc,akk.r017cd
24874,nu-ku,nuk[saying]PRP,saao/sargonletters:P334724.9.2,akk.r017cc,akk.r017cd
24875,nu-uk,nuk[saying]PRP,saao/sargonletters:P313450.33.1,akk.r017cc,akk.r017ce
24876,nu-uk,nuk[saying]PRP,saao/sargonletters:P313452.24.1,akk.r017cc,akk.r017ce
24877,nu-uk,nuk[saying]PRP,saao/sargonletters:P313452.24.5,akk.r017cc,akk.r017ce
24878,nu-uk,nuk[saying]PRP,saao/sargonletters:P313477.43.2,akk.r017cc,akk.r017ce
24879,nu-uk,nuk[saying]PRP,saao/sargonletters:P313477.8.1,akk.r017cc,akk.r017ce
24880,nu-uk,nuk[saying]PRP,saao/sargonletters:P313487.16.4,akk.r017cc,akk.r017ce
24881,nu-uk,nuk[saying]PRP,saao/sargonletters:P313507.13.5,akk.r017cc,akk.r017ce
24882,nu-uk,nuk[saying]PRP,saao/sargonletters:P313507.9.3,akk.r017cc,akk.r017ce
24883,nu-uk,nuk[saying]PRP,saao/sargonletters:P313539.2.8,akk.r017cc,akk.r017ce
24884,nu-uk,nuk[saying]PRP,saao/sargonletters:P313541.5.4,akk.r017cc,akk.r017ce
24885,nu-uk,nuk[saying]PRP,saao/sargonletters:P313559.23.4,akk.r017cc,akk.r017ce
24886,nu-uk,nuk[saying]PRP,saao/sargonletters:P313571.24.1,akk.r017cc,akk.r017ce
24887,nu-uk,nuk[saying]PRP,saao/sargonletters:P313571.6.2,akk.r017cc,akk.r017ce
24888,nu-uk,nuk[saying]PRP,saao/sargonletters:P313575.19.1,akk.r017cc,akk.r017ce
24889,nu-uk,nuk[saying]PRP,saao/sargonletters:P313575.22.1,akk.r017cc,akk.r017ce
24890,nu-uk,nuk[saying]PRP,saao/sargonletters:P313575.31.3,akk.r017cc,akk.r017ce
24891,nu-uk,nuk[saying]PRP,saao/sargonletters:P313698.7.1,akk.r017cc,akk.r017ce
24892,nu-uk,nuk[saying]PRP,saao/sargonletters:P313716.14.1,akk.r017cc,akk.r017ce
24893,nu-uk,nuk[saying]PRP,saao/sargonletters:P313716.16.1,akk.r017cc,akk.r017ce
24894,nu-uk,nuk[saying]PRP,saao/sargonletters:P313716.17.2,akk.r017cc,akk.r017ce
24895,nu-uk,nuk[saying]PRP,saao/sargonletters:P313716.19.2,akk.r017cc,akk.r017ce
24896,nu-uk,nuk[saying]PRP,saao/sargonletters:P313716.9.1,akk.r017cc,akk.r017ce
24897,nu-uk,nuk[saying]PRP,saao/sargonletters:P313747.8.1,akk.r017cc,akk.r017ce
24898,nu-uk,nuk[saying]PRP,saao/sargonletters:P313808.4.6,akk.r017cc,akk.r017ce
24899,nu-uk,nuk[saying]PRP,saao/sargonletters:P313823.5.3,akk.r017cc,akk.r017ce
24900,nu-uk,nuk[saying]PRP,saao/sargonletters:P313855.18.1,akk.r017cc,akk.r017ce
24901,nu-uk,nuk[saying]PRP,saao/sargonletters:P313855.22.1,akk.r017cc,akk.r017ce
24902,nu-uk,nuk[saying]PRP,saao/sargonletters:P313895.9.8,akk.r017cc,akk.r017ce
24903,nu-uk,nuk[saying]PRP,saao/sargonletters:P314037.19.8,akk.r017cc,akk.r017ce
24904,nu-uk,nuk[saying]PRP,saao/sargonletters:P314137.15.3,akk.r017cc,akk.r017ce
24905,nu-uk,nuk[saying]PRP,saao/sargonletters:P314243.12.4,akk.r017cc,akk.r017ce
24906,nu-uk,nuk[saying]PRP,saao/sargonletters:P314249.12.2,akk.r017cc,akk.r017ce
24907,nu-uk,nuk[saying]PRP,saao/sargonletters:P314249.20.3,akk.r017cc,akk.r017ce
24908,nu-uk,nuk[saying]PRP,saao/sargonletters:P314249.27.2,akk.r017cc,akk.r017ce
