	decel	diff	dist	group	group_len	k	sil_score
2120	12.08163708856776	-69.85809470165373	114.54468495761782	['DI:..', 'DI:.d.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	6	4	0.6038073076654136
2121	42.18925424576534	-27.668840455888386	86.87584450172943	['DI:..', 'DI:.d.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	6	5	0.5246391840463607
2122	12.727217340061742	-14.941623115826644	71.93422138590279	['DI:..', 'DI:.d.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	6	6	0.5367311479477915
2123	4.470292382766594	-10.47133073306005	61.46289065284274	['DI:..', 'DI:.d.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	6	7	0.5412911555723333
2124	2.745524878434722	-7.725805854625328	53.73708479821741	['DI:..', 'DI:.d.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	6	8	0.5469027498804797
2125	0.8630157005079226	-6.8627901541174055	46.874294644100004	['DI:..', 'DI:.d.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	6	9	0.5631578879202112
2126	1.2727004765264525	-5.590089677590953	41.28420496650905	['DI:..', 'DI:.d.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	6	10	0.5624430707032565
2127	1.5627023341518438	-4.027387343439109	37.25681762306994	['DI:..', 'DI:.d.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	6	11	0.55910822826629
2128	1.2180183190535772	-2.809369024385532	34.44744859868441	['DI:..', 'DI:.d.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	6	12	0.5660492810518559
2129	-1.2927433562786916	-4.102112380664224	30.345336218020186	['DI:..', 'DI:.d.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	6	13	0.5528498541671801
2130	1.0212437474133225	-3.080868633250901	27.264467584769285	['DI:..', 'DI:.d.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	6	14	0.573964978929798
2131	1.6038513594900863	-1.477017273760815	25.78745031100847	['DI:..', 'DI:.d.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	6	15	0.579393974459161
2132	-1.1611311940994824	-2.6381484678602973	23.149301843148173	['DI:..', 'DI:.d.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	6	16	0.625992335253502
2133	1.5820090708266292	-1.056139397033668	22.093162446114505	['DI:..', 'DI:.d.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	6	17	0.6284972242022893
2134	-0.37529979883380804	-1.4314391958674761	20.66172325024703	['DI:..', 'DI:.d.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	6	18	0.6365386078782498
2135	-0.28591857250650676	-1.717357768373983	18.944365481873046	['DI:..', 'DI:.d.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	6	19	0.6740688177099715
2136	0.05543824464296421	-1.6619195237310187	17.282445958142027	['DI:..', 'DI:.d.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	6	20	0.6672928115911855
2137	0.9184124786801782	-0.7435070450508405	16.538938913091187	['DI:..', 'DI:.d.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	6	21	0.658832099086623
2138	-0.966456303506412	-1.7099633485572525	14.828975564533934	['DI:..', 'DI:.d.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	6	22	0.6881736028474965
2139	0.8785675476823496	-0.831395800874903	13.997579763659031	['DI:..', 'DI:.d.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	6	23	0.6901151152447984
2140	-0.33362966528729743	-1.1650254661622004	12.83255429749683	['DI:..', 'DI:.d.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	6	24	0.6940065107274853
2141	0.7192730793766788	-0.44575238678552154	12.38680191071131	['DI:..', 'DI:.d.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	6	25	0.7006786324974675
2142	-0.43571744831305637	-0.8814698350985779	11.505332075612731	['DI:..', 'DI:.d.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	6	26	0.7214129730508676
2143	0.03824420843535492	-0.843225626663223	10.662106448949508	['DI:..', 'DI:.d.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	6	27	0.7264334864525545
2144	0.41538336769617956	-0.4278422589670434	10.234264189982465	['DI:..', 'DI:.d.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	6	28	0.7307867470733495
2145	0.09164245712822172	-0.3361998018388217	9.898064388143643	['DI:..', 'DI:.d.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	6	29	0.7642857555312802
2146	0.0	0.0	496.84937394993113	['BU:..', 'BU:.p.', 'DI:..', 'DI:.d.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	8	1	
2147	0.0	-156.9458234679346	339.90355048199655	['BU:..', 'BU:.p.', 'DI:..', 'DI:.d.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	8	2	0.48470783171005005
2148	74.7829527659776	-82.16287070195699	257.74067978003956	['BU:..', 'BU:.p.', 'DI:..', 'DI:.d.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	8	3	0.4985230290339922
2149	12.366694148329145	-69.79617655362784	187.9445032264117	['BU:..', 'BU:.p.', 'DI:..', 'DI:.d.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	8	4	0.5370056813594688
2150	19.543692634127154	-50.25248391950069	137.69201930691102	['BU:..', 'BU:.p.', 'DI:..', 'DI:.d.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	8	5	0.5706949030076411
2151	23.65348945445858	-26.59899446504211	111.09302484186891	['BU:..', 'BU:.p.', 'DI:..', 'DI:.d.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	8	6	0.4693031765320611
2152	11.84711275712175	-14.751881707920361	96.34114313394855	['BU:..', 'BU:.p.', 'DI:..', 'DI:.d.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	8	7	0.4804733906102887
2153	8.722722287340886	-6.029159420579475	90.31198371336907	['BU:..', 'BU:.p.', 'DI:..', 'DI:.d.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	8	8	0.47588426328002637
2154	-4.87623059215521	-10.905390012734685	79.40659370063439	['BU:..', 'BU:.p.', 'DI:..', 'DI:.d.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	8	9	0.49807045250583004
2155	5.231288291086386	-5.674101721648299	73.73249197898609	['BU:..', 'BU:.p.', 'DI:..', 'DI:.d.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	8	10	0.4574741636702026
2156	-0.1474340710415163	-5.821535792689815	67.91095618629627	['BU:..', 'BU:.p.', 'DI:..', 'DI:.d.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	8	11	0.48250802048631347
2157	0.2925853870776933	-5.528950405612122	62.38200578068415	['BU:..', 'BU:.p.', 'DI:..', 'DI:.d.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	8	12	0.43775423523122664
2158	-0.2305539116410813	-5.759504317253203	56.62250146343095	['BU:..', 'BU:.p.', 'DI:..', 'DI:.d.', 'NA:..', 'NA:.t.', '|ME.U.U.U|:..', '|ME.U.U.U|:.m.']	8	13	0.4522305397224727
